user_id,submission_count,avg_code_size,min_cpu_time,max_cpu_time,avg_memory,avg_total_lines,avg_line_spacing,avg_total_comments,avg_if_else_count,avg_total_variables,avg_loop_count,avg_capitalized_variable_names,avg_percentage_for_loops,acceptance_rate,submissions_per_month
u842476069,46,525.02,17,2205,11551.57,21,0.21,0,2,5,2,3,55,41.3,7
u842555077,2,127.5,17,17,3000,6,0,0,0,3,0,2,50,100,1
u842555843,8,136,17,26,7584,8,0.11,0,1,1,0,1,25,37.5,8
u842608147,3,153.33,30,50,7569.33,5,0,0,1,1,1,0,17,100,3
u842613099,1,23,20,20,5572,1,0,0,0,0,0,0,0,100,1
u842651507,4,216,19,349,24878,12,0.3,0,1,3,2,0,100,50,4
u842673022,2,47,17,17,2940,2,0,0,0,0,0,0,0,50,2
u842689614,21,274.9,17,23,3099.24,12,0.29,0,2,3,0,1,62,38.1,21
u842696304,10,100.9,17,177,10003.2,6,0.18,0,0,1,0,1,0,60,10
u842703105,35,373.51,17,3310,62792.11,24,0.44,1,3,4,0,1,40,22.86,7
u842747358,55,275.93,17,2206,8165.24,14,0.25,0,2,2,1,1,57,56.36,28
u842787189,6,428.33,20,10190,12571.33,22,0.32,0,2,5,3,1,68,100,3
u842789771,14,163.07,20,80,5766.29,7,0.13,0,1,1,0,1,27,100,7
u842797390,39,450.13,17,2248,22451.38,22,0.32,2,2,2,1,1,67,46.15,20
u842809396,7,145.57,17,18,2991.43,8,0.04,0,1,1,0,1,0,28.57,4
u842815814,2,153,17,21,3000,7,0.22,0,0,1,0,0,0,50,2
u842823276,6,140.5,20,40,5578.67,5,0.18,0,0,0,1,0,100,66.67,6
u842838534,2,158.5,17,20,3000,12,0.28,0,1,3,1,0,100,100,2
u842878495,14,189.64,17,268,17734,8,0.07,0,0,3,0,2,65,64.29,5
u842880209,3,94.33,10,17,2857.33,6,0.15,0,1,1,0,0,0,33.33,3
u842901156,33,204.85,17,3308,9946.55,12,0.21,0,1,3,1,2,60,48.48,5
u842942201,1,160,17,17,2940,10,0.17,0,1,3,0,3,0,0,1
u842949311,3,159.33,28,117,15086.67,10,0.4,0,0,3,0,0,34,100,3
u842950479,8,272.5,17,2105,8732.5,12,0,2,0,2,1,2,50,50,4
u842964692,172,385.23,17,2972,126679.95,19,0.27,0,1,3,1,2,68,36.05,18
u842969201,3,65.33,29,160,9037.33,4,0,0,0,1,0,0,34,66.67,3
u843032026,13,190.62,24,2206,9085.85,10,0,0,1,2,1,1,77,76.92,13
u843034896,1,121,2205,2205,9120,9,0.33,0,1,2,1,0,100,0,1
u843060713,9,153.22,20,238,10890.22,12,0.21,0,1,3,0,1,67,77.78,5
u843073153,63,200.57,16,3308,12387.75,13,0.44,0,1,2,0,0,54,68.25,21
u843092963,1,87,17,17,2940,5,0,0,1,0,0,0,0,100,1
u843127718,11,466.55,31,2212,101437.82,27,0.19,0,2,7,2,2,74,36.36,11
u843135954,235,517.5,17,3308,101361.72,26,0.21,0,2,8,1,1,69,48.94,15
u843169619,33,167.42,0,80,5331.76,8,0.26,0,0,1,1,0,43,51.52,17
u843175622,153,293.92,17,3308,25399.63,14,0.13,0,1,3,1,1,58,70.59,14
u843292252,3,165.33,28,30,8957.33,11,0.07,0,1,3,1,0,100,33.33,3
u843318346,165,208.28,17,2206,20715.64,10,0.05,0,1,2,0,1,36,60.61,19
u843318925,6,104.5,17,18,2960,5,0.15,0,0,1,0,0,17,66.67,6
u843398049,1,540,17,17,3064,27,0.18,6,4,2,1,1,100,100,1
u843404779,15,1109.8,20,15150,8561.87,47,0.22,0,5,6,3,1,87,26.67,5
u843408697,2,134,20,30,7582,6,0.25,2,0,2,0,0,0,100,2
u843420912,26,105.81,17,105,5825.23,5,0.01,0,0,1,0,1,31,84.62,7
u843433688,5,260.4,34,296,17756,16,0.25,0,1,3,0,0,80,60,5
u843482581,6,156.33,25,30,9068,9,0.03,0,2,1,0,1,34,66.67,6
u843506660,4,69.75,17,17,2971,4,0,0,1,0,0,0,0,50,4
u843508808,12,222.08,0,20000,12618.33,10,0.05,0,1,1,1,0,59,50,12
u843517396,6,439.17,0,10000,6999.33,29,0.12,1,2,7,4,1,66,0,6
u843522325,6,335.83,189,2103,3105.33,15,0,0,2,5,2,0,50,0,6
u843545660,2,81,18,22,6052,6,1.2,0,0,1,0,1,0,100,2
u843553938,5,275.6,17,18,2988,13,0.09,1,1,3,0,0,0,20,3
u843612833,34,119.32,17,2104,5763.53,7,0.3,0,0,1,0,1,42,73.53,4
u843628476,4,72.5,20,60,7892,4,0.34,0,0,1,0,0,0,100,4
u843629071,3,234.33,148,182,13298.67,9,0,2,0,3,0,2,34,100,2
u843676468,4,898,2169,2181,1071892,36,0.2,5,5,3,1,1,100,0,4
u843722521,149,375.87,17,2858,71292.35,17,0.04,0,2,4,1,1,61,50.34,17
u843764230,13,105.23,24,204,9081.23,7,0.11,0,0,2,0,1,8,53.85,7
u843768197,105,168.02,17,2225,22210.25,9,0.07,0,1,1,0,1,38,61.9,21
u843774833,4,420.5,17,383,8916,19,0.32,1,1,2,1,1,50,100,4
u843830192,3,184,17,1741,10801.33,12,0.97,0,1,2,1,1,34,66.67,3
u843845221,5,178,17,33,3986.4,10,0.06,0,2,2,0,1,60,60,3
u843909647,18,138.39,17,2119,17442,7,0.01,0,0,3,0,1,39,33.33,9
u843932857,42,260.9,17,2107,11408.67,13,0.09,1,1,3,1,1,55,57.14,6
u843981036,5,63.4,17,22,2989.6,2,0,0,0,0,0,0,40,100,2
u843984346,1,115,19,19,3060,6,0,0,0,2,1,0,100,100,1
u844005364,217,333.31,17,2169,33851.26,18,0.46,0,1,3,1,1,53,58.06,20
u844035790,1,256,18,18,3064,16,0,0,1,7,1,0,0,100,1
u844123804,93,160.12,17,2206,6006.67,8,0.26,0,1,2,0,0,39,53.76,11
u844172143,2,122,17,17,3002,9,0.26,0,1,2,0,2,0,100,2
u844196583,34,204.41,23,60,9352.82,11,0.14,0,2,3,0,1,33,55.88,17
u844203875,9,135.44,20,320,6266.67,6,0.06,0,0,1,0,1,30,100,3
u844213219,3,165,17,21,3065.33,10,0.29,0,2,0,0,0,0,66.67,3
u844266921,18,239.22,17,2108,7431.33,14,0,0,2,2,1,0,65,50,5
u844375937,4,8484.25,50,1810,9312,360,0.29,8,48,27,18,2,72,100,4
u844383068,2,147,17,18,2940,14,0.44,0,2,1,0,0,0,50,2
u844426556,86,320.52,17,2225,49950.23,17,0.3,0,1,4,1,2,72,54.65,7
u844439535,5,61.8,10,20,5394.4,2,0,0,0,0,0,0,0,100,5
u844503366,25,186.24,17,1066,6838.08,10,0.02,0,1,4,0,3,48,80,5
u844558673,47,220.28,17,2207,13751.06,12,0.04,0,1,5,0,1,41,44.68,12
u844590940,20,959.2,25,2206,22832.4,25,0.02,3,1,3,2,1,50,45,7
u844646164,385,443.84,17,3311,61203.84,21,0.1,0,2,4,1,1,69,52.47,20
u844697453,32,162.12,17,2184,6004.62,8,0.02,0,0,2,0,0,35,37.5,8
u844704750,38,367.97,0,20930,8725.26,18,0.2,0,1,3,2,1,73,36.84,19
u844742409,1,108,17,17,2940,7,0.2,0,1,2,1,1,100,100,1
u844760966,2,41.5,18,18,2940,2,0,0,0,0,0,0,0,50,2
u844771757,5,139.8,17,2104,10563.2,5,0,0,0,1,1,0,60,60,2
u844789719,689,645.8,16,2487,70095.55,26,0.08,0,2,5,2,2,68,48.77,29
u844813573,61,212.38,17,2213,15718.03,11,0.13,0,1,3,0,0,38,52.46,9
u844831195,3,451,17,2105,28802.67,29,0.3,1,0,8,3,2,67,33.33,2
u844872527,15,466.33,24,2215,45258.13,21,0.14,0,3,3,2,0,94,46.67,15
u844881438,1,79,17,17,2940,5,0,0,1,0,0,0,0,100,1
u844895214,177,601.71,16,3311,138312.11,26,0.14,0,3,3,1,1,70,40.11,36
u844902298,41,240.49,17,2105,5472.49,12,0.17,0,1,2,1,0,56,70.73,11
u844907268,2,40,20,40,7566,2,0,0,0,0,0,0,0,50,2
u844945939,33,775.88,0,19930,12442.06,31,0.23,0,3,4,3,1,70,72.73,9
u845105052,3,139,20,20,5585.33,6,0.27,0,0,3,0,0,0,100,3
u845148770,64,238.89,17,2206,13124,14,0.27,0,1,3,0,1,52,50,8
u845152373,82,551.8,17,3233,156309.22,27,0.28,0,1,3,1,2,49,73.17,17
u845251421,27,326.11,17,2108,8223.85,16,0.08,0,1,3,1,2,59,66.67,6
u845310439,6,429.17,17,2104,16316,24,0.36,3,1,4,2,3,100,33.33,2
u845333844,99,325.19,17,2107,7585.33,19,0.11,0,2,4,2,1,73,47.47,8
u845350728,5,121.6,17,192,8692.8,7,0.08,0,1,1,0,0,60,80,3
u845365967,3,77.33,65,114,66404,5,0,0,1,0,0,0,0,33.33,3
u845416499,92,540.38,20,3310,90474.43,18,0.15,0,3,3,1,1,62,27.17,23
u845427284,27,128.26,17,180,3707.26,8,0.33,0,0,2,0,1,36,55.56,7
u845442154,29,182.03,17,22,3035.45,9,0.01,0,1,3,0,1,69,20.69,10
u845468321,51,182.73,17,2206,11037.65,13,0.28,0,1,2,0,1,54,47.06,9
u845511777,2,188.5,22,2205,9088,14,0.6,0,1,2,0,0,50,50,2
u845536647,26,272.35,17,2105,22193.69,14,0,0,1,5,1,3,66,23.08,7
u845536929,11,201.91,24,2216,45137.09,11,0.31,0,1,2,1,0,82,18.18,6
u845573105,169,490.72,17,3316,77741.16,23,0.13,0,2,5,2,2,66,44.97,29
u845612949,13,1648.46,20,10750,46501.54,48,0.33,2,3,6,3,2,75,100,5
u845620905,230,309.11,17,2223,31842.23,18,0.19,0,1,4,1,1,59,47.83,13
u845642064,1,80,17,17,2940,7,0.2,0,1,1,0,0,0,0,1
u845643816,147,325.27,0,40000,4503.92,15,0.1,0,1,3,1,1,66,41.5,30
u845650912,94,302.46,17,2288,50865.4,17,0.32,0,2,3,0,2,57,36.17,16
u845673201,14,171.79,17,2109,11142,9,0.17,0,0,3,0,2,65,50,5
u845674689,2,74,17,17,3002,5,0.33,0,0,3,0,0,0,50,2
u845822532,1,85,17,17,2940,6,0.25,0,1,0,0,0,0,100,1
u845847173,105,188.52,17,3309,8781.45,10,0.18,0,1,2,0,1,36,29.52,14
u845902283,5,126,22,2206,11384,6,0,0,0,1,0,0,40,60,3
u845926665,1,166,29,29,8996,14,0.3,0,0,3,2,0,50,100,1
u845937249,138,276.22,17,2113,16063.42,19,0.44,2,1,3,0,1,49,65.94,23
u845944366,4,152.25,17,18,2970,8,0,1,1,1,0,1,50,75,4
u845982808,25,107.24,19,2206,12956.96,6,0.03,0,0,1,0,1,36,28,9
u845995447,4,547.5,23,26,3064,23,0.02,2,3,7,1,1,38,50,4
u846001935,6,156.83,17,18,2980.67,11,0.18,0,1,2,0,2,67,0,6
u846041485,3,105.33,17,17,2940,6,0,0,0,2,0,0,67,66.67,2
u846064903,3,97.67,20,20,5584,8,0.54,0,1,1,0,0,0,100,3
u846077493,27,290.19,10,237,4767.56,14,0.27,0,2,2,0,0,60,48.15,5
u846101221,59,246.03,17,2105,9743.66,12,0.26,0,1,2,0,0,40,49.15,15
u846113428,27,262.56,17,2121,28995.11,13,0.33,0,1,3,0,0,63,74.07,6
u846136461,70,569.46,0,40000,8285.49,29,0.18,1,2,5,2,1,68,45.71,14
u846150137,197,280.41,17,2156,21852.3,16,0.09,0,1,3,1,1,59,44.67,9
u846155148,16,141.06,23,50,9647.5,7,0.24,1,1,1,0,1,7,93.75,8
u846218099,12,113.42,17,21,2981,8,0.14,0,1,1,0,1,34,58.33,12
u846226907,122,343.93,17,2238,59075.87,22,0.42,1,2,4,1,1,62,55.74,18
u846251472,8,466.38,17,3156,7021.5,26,0.17,4,2,3,1,2,69,37.5,4
u846356981,23,276.35,30,170,6739.48,14,0.26,1,1,2,1,1,90,65.22,12
u846372029,33,239.94,16,2108,68716.36,14,0.23,1,1,3,0,1,60,42.42,6
u846377432,13,292.77,23,189,24470.77,19,0.18,2,2,2,1,0,39,61.54,4
u846385882,26,120.31,17,60,7219.38,8,0.31,0,0,2,0,2,24,46.15,13
u846408447,8,968.25,20,40000,17369.5,50,0.14,0,2,7,5,2,67,37.5,4
u846460854,2,40,20,30,5576,3,0,0,0,1,0,0,0,100,2
u846463155,25,192.28,18,495,10840,14,0.26,0,1,3,1,0,66,64,9
u846471508,4,624.25,17,18,3095,24,0,0,9,3,0,0,0,25,4
u846497769,23,257.35,20,16600,10944.17,12,0.02,0,1,3,1,1,39,100,12
u846516787,4,267.5,17,17,3062,15,0.08,0,2,2,1,0,100,25,4
u846522771,2,260.5,18,21,3076,17,0.23,1,3,0,1,0,100,50,2
u846552659,73,312.84,17,2220,50853.59,13,0.02,1,1,3,0,1,58,71.23,5
u846634344,125,586.27,17,2208,38906.72,28,0.19,2,3,5,2,2,70,40.8,21
u846652026,81,125.85,16,2129,16675.01,7,0.14,0,1,1,0,1,43,70.37,14
u846694620,22,421.68,17,2132,37297.64,23,0.39,0,2,3,1,1,73,50,4
u846739518,1,104,2107,2107,2940,8,0,0,1,2,1,0,0,0,1
u846796522,18,364.94,17,2110,17613.11,18,0.27,0,0,2,0,2,39,38.89,3
u846808272,33,295.15,17,2110,16164.48,12,0.03,0,1,2,0,0,55,24.24,33
u846813901,15,216.6,11,115,3058.67,14,0.36,0,1,2,0,1,40,46.67,5
u846870091,9,236.78,17,288,3938.67,13,0.19,0,2,3,0,2,78,44.44,5
u846870834,1,31,20,20,5572,3,0,0,0,2,0,0,0,100,1
u846877959,19,440.84,17,188,3044.63,21,0.14,2,1,5,2,0,74,47.37,4
u846922835,49,283.04,17,3311,12637.8,14,0.26,0,2,2,1,1,65,67.35,7
u846939267,3,84,17,17,2940,6,0,0,1,2,0,1,0,100,3
u846959244,3,202,71,2206,9310.67,16,0,0,3,2,1,0,34,33.33,3
u847033024,60,81.35,19,204,9431.67,4,0,0,0,0,0,0,2,51.67,30
u847066722,4,236.25,20,90,6305,10,0.16,0,1,0,2,0,46,100,4
u847075829,14,417.79,17,2104,9884.29,21,0.04,0,4,4,1,0,93,14.29,7
u847153746,3,422.67,77,134,98561.33,27,0,0,3,5,2,0,34,33.33,3
u847165882,110,153.25,17,2111,10970.87,9,0.37,0,1,2,0,2,40,57.27,19
u847179407,4,247,117,2106,35855,13,0.14,0,1,2,1,1,75,75,2
u847192744,2,44.5,20,20,5578,2,0,0,0,0,0,0,0,100,2
u847230389,1,111,29,29,9152,6,0,0,1,2,0,0,0,100,1
u847251958,7,177.57,26,146,9153.71,13,0.31,0,2,4,0,2,29,42.86,4
u847313293,2,370,2205,2206,9150,23,0,0,5,6,1,0,0,0,2
u847316328,7,456.86,20,7190,17036,21,0.16,1,1,3,2,1,80,100,4
u847360154,33,127.55,20,310,5663.76,5,0.04,0,1,0,0,1,27,100,11
u847390547,1,167,19,19,2940,7,0,0,2,0,0,0,0,100,1
u847402720,11,204.36,19,2206,10717.45,10,0,0,1,2,1,0,37,36.36,11
u847408426,1,90,19,19,3064,8,0.17,0,1,2,0,2,0,0,1
u847451521,1,92,17,17,2940,7,0,0,1,1,0,0,0,100,1
u847467233,483,482.87,0,13980,8790.19,21,0.13,2,3,4,2,1,59,83.23,242
u847485844,3,3766,0,9450,22772,191,0.23,4,12,21,5,2,60,66.67,3
u847497464,30,196.73,17,2114,18914.4,12,0.31,0,1,2,1,0,67,46.67,8
u847514948,1,64,21,21,9088,6,0.25,0,1,1,0,0,0,100,1
u847535452,3,79.33,22,25,9066.67,7,0,0,1,0,0,0,0,33.33,3
u847540062,2,200,20,20,5778,11,0.1,0,0,3,1,0,75,100,2
u847541068,4,260.25,27,32,9032,13,0.04,0,2,3,1,0,100,50,4
u847605090,25,106.44,17,76,3821.12,6,0,0,1,2,0,1,48,68,5
u847692421,7,196.86,18,2205,7505.14,10,0.11,0,1,2,0,2,43,57.14,4
u847694580,4,583.25,62,2207,82704,26,0.18,1,3,6,2,4,100,50,4
u847727454,65,206.43,17,2208,65884.74,12,0.23,0,1,2,0,2,47,41.54,11
u847758719,149,395.5,17,2117,25128.97,20,0.26,0,2,4,1,2,67,51.01,17
u847761085,3,115,20,20,5594.67,6,0.4,0,0,1,0,0,0,100,3
u847762979,1,93,17,17,2940,7,0.2,0,1,1,0,0,0,100,1
u847772461,1,133,23,23,9056,5,0,0,1,1,0,0,0,0,1
u847807527,1,240,26,26,9104,15,0.09,0,2,3,1,0,100,100,1
u847861620,9,174,17,97,5734.67,10,0,0,1,3,0,3,73,88.89,3
u847867174,7,999.71,18,307,7625.71,37,0,3,4,3,4,1,100,0,7
u847901871,14,152.43,17,25,3398.57,8,0.14,0,1,1,0,0,8,78.57,7
u847918490,1,403,7730,7730,43076,22,0.18,2,2,6,3,1,100,100,1
u847923740,211,414.96,17,3448,128970.81,21,0.22,0,2,4,1,2,70,43.6,43
u848007850,1,37,17,17,2940,2,0,0,0,1,0,0,0,100,1
u848054939,1,64,21,21,9032,6,0.25,0,1,1,0,0,0,100,1
u848069322,6,273.33,35,951,14751.33,13,0.09,0,1,5,0,4,50,50,6
u848091001,2,14,0,0,0,1,0,0,0,0,0,0,0,0,2
u848095217,1,97,163,163,38256,5,0,0,1,0,0,0,0,100,1
u848097937,18,193.56,24,359,10140.89,10,0.18,0,1,2,0,1,16,72.22,18
u848173626,2,238,17,17,3000,15,0.4,0,2,2,1,0,100,100,2
u848218390,51,766.76,0,13580,12106.43,38,0.16,1,3,6,2,2,79,21.57,13
u848263468,26,164.96,17,2350,14243.38,10,0.15,0,1,2,0,1,42,84.62,26
u848312584,3,125.33,27,3308,9118.67,10,0.3,0,1,2,1,1,67,66.67,2
u848314946,6,162.83,17,19,3000,7,0.42,0,0,1,0,1,50,83.33,6
u848336553,11,181.18,17,80,4754.55,10,0.05,0,0,3,0,0,37,81.82,4
u848359007,1,93,19,19,3060,6,0.25,0,1,1,1,1,100,100,1
u848427364,12,427.5,17,2104,4140.67,16,0.01,0,2,3,1,1,48,16.67,6
u848433916,1,202,17,17,3064,13,0.5,1,0,5,1,4,100,100,1
u848462327,17,339.12,168,2106,43895.53,18,0.25,0,2,3,1,1,36,17.65,9
u848482233,11,223.27,20,273,26458.18,13,0.05,0,1,3,0,0,28,45.45,11
u848485301,5,271.6,30,2104,3060,18,0.25,0,1,4,2,1,50,40,5
u848499508,1,197,17,17,3060,13,0.5,0,0,2,2,0,100,0,1
u848504397,7,382.71,17,2106,10773.71,15,0.01,0,2,2,2,0,67,42.86,4
u848504701,20,539.65,17,2108,5910.4,25,0.03,1,3,5,2,1,74,60,2
u848512577,2,126.5,17,18,2940,12,0.58,0,1,2,0,1,50,100,1
u848535504,172,168.62,23,3308,27019.79,10,0.31,0,1,1,0,1,50,64.53,86
u848597983,1,1511,600,600,6852,64,0.24,0,5,5,2,0,100,100,1
u848622255,1,291,580,580,5916,13,0.09,0,0,3,3,0,100,100,1
u848629598,1,108,17,17,2940,8,0.17,0,1,2,0,0,0,100,1
u848636234,2,388,67,115,15674,26,0.44,0,0,5,1,0,75,0,2
u848647227,226,227.12,12,3308,11774.41,11,0,0,1,2,1,1,58,58.41,10
u848654125,45,188.49,17,2109,13003.47,10,0.4,0,0,2,0,1,36,40,7
u848657768,5,113,17,17,2964.8,7,0,0,1,2,0,0,40,20,5
u848667447,1,188,17,17,2940,16,0.09,0,3,3,1,0,100,100,1
u848678027,34,383.26,17,3330,25954.94,20,0.13,1,1,5,1,3,60,52.94,6
u848680818,27,108.04,17,2207,9839.85,6,0.17,0,0,1,0,1,30,70.37,6
u848691365,2,205.5,17,20,3000,13,0.14,0,2,3,0,0,0,0,2
u848701708,41,232.2,17,2208,18043.12,12,0.31,0,1,1,0,1,38,24.39,14
u848751617,1,271,22,22,3572,16,0.15,0,3,4,2,1,100,100,1
u848831645,5,240.2,166,1126,53570.4,12,0.24,0,0,3,0,0,10,80,3
u848861682,11,171.09,25,176,19936.36,8,0.29,0,0,1,0,1,37,72.73,11
u848874534,5,406.8,224,954,26370.4,23,0.33,0,2,4,1,3,100,60,5
u848877025,7,433.86,17,3155,3081.14,20,0.11,0,1,4,2,4,69,71.43,4
u848882989,7,279.14,17,2104,4690.29,15,0.31,0,2,3,1,0,43,14.29,7
u849026497,22,222.05,20,190,5874.36,11,0.02,0,1,2,1,1,43,100,11
u849029577,200,167.6,56,2555,66913.34,8,0.08,0,1,2,0,1,49,75.5,20
u849034889,19,269.11,17,1343,8337.47,14,0.24,0,1,3,1,2,74,52.63,10
u849044810,8,120.75,17,42,3288.5,7,0.31,0,0,2,0,2,0,75,4
u849063652,3,476,20,40,6461.33,20,0.11,0,2,5,1,1,67,100,2
u849073847,5,84.2,25,30,9060.8,6,0.03,0,0,1,0,0,20,80,5
u849117723,3,104.33,20,20,5714.67,7,0.09,0,0,2,0,0,17,100,3
u849151695,48,220.23,17,2104,4680.17,13,0.19,1,1,2,0,1,59,45.83,16
u849177211,16,318.44,17,2107,26421,15,0.07,0,1,4,1,2,66,50,3
u849186626,1,82,23,23,9168,6,0.25,0,1,0,0,0,0,100,1
u849229491,104,207.6,17,3308,23984.5,12,0.14,0,1,2,0,1,45,51.92,13
u849232257,2,328,18,19,3060,22,0.16,0,3,6,1,6,100,50,2
u849290552,27,322.48,17,2223,120169.78,14,0.1,0,1,3,1,2,52,44.44,5
u849291239,1,134,17,17,3064,8,0,0,2,1,0,0,0,0,1
u849317024,1,31,17,17,2940,2,0,0,0,1,0,0,0,100,1
u849324100,21,335.14,17,151,5795.81,16,0.04,2,1,3,1,1,96,80.95,11
u849334482,39,288.28,19,2206,16091.9,17,0.31,0,1,4,1,2,65,38.46,13
u849341325,48,377.48,22,2265,64559.17,21,0.16,0,2,5,2,3,66,29.17,12
u849374853,3,127.33,20,20,5585.33,7,0.08,0,1,1,0,0,0,100,3
u849398110,1,128,17,17,2940,8,0,0,1,2,1,0,100,100,1
u849401762,16,416.25,13,1867,5616,23,0.3,2,1,3,2,2,88,37.5,4
u849412247,6,126.83,20,90,5996.67,6,0,0,0,1,0,0,20,100,6
u849433300,45,183.36,17,2104,6161.07,11,0.23,1,1,2,0,1,32,51.11,5
u849486571,15,195.8,17,2104,9693.6,9,0.07,0,2,2,0,1,54,66.67,3
u849555829,2,788.5,40,930,7096,37,0.06,0,2,10,2,0,0,50,2
u849559474,7,209.71,30,580,9046.29,12,0.1,0,1,3,1,0,86,57.14,7
u849622363,11,374.73,17,20,3040.36,19,0.18,0,2,5,1,1,55,36.36,6
u849647454,12,88.33,17,22,7043.67,5,0,0,0,1,0,1,9,33.33,12
u849660048,44,241.41,60,983,72076,14,0.03,0,1,2,1,1,52,54.55,5
u849696901,2,162.5,19,20,9112,10,0,0,3,2,0,0,0,50,2
u849721539,27,295.3,20,460,5827.11,14,0.08,0,1,3,1,2,77,96.3,7
u849756457,107,365.01,17,2214,23307.1,19,0.19,0,2,3,1,1,50,66.36,14
u849761972,6,158.33,17,630,7839.33,9,0.27,0,1,2,0,1,50,100,6
u849781993,3,130.67,28,180,11441.33,8,0.39,0,0,2,1,1,67,66.67,2
u849819914,34,4408.41,25,31512,51877.41,130,0.17,4,13,25,12,3,97,58.82,34
u849829379,10,175.8,17,97,5090.4,10,0,0,1,2,0,1,70,70,4
u849859490,8,826.62,20,8160,42221.5,45,0.27,0,4,8,2,3,84,100,3
u849870539,3,158.67,20,20,5617.33,9,0.41,0,0,2,0,0,34,100,3
u849953560,26,321.73,21,2214,54914.31,15,0.01,0,3,2,1,1,66,23.08,9
u849957366,12,91.25,22,219,20756,3,0,0,0,0,0,1,0,8.33,12
u849967894,2,309.5,20,780,9304,14,0.12,0,0,3,2,0,50,100,2
u850028278,4,88.5,17,2104,3000,5,0,0,0,1,0,0,75,25,4
u850045129,3,96.67,17,20,2980,6,0.11,0,0,3,0,2,0,66.67,2
u850087201,60,437.55,17,2310,121512.27,21,0.1,0,3,3,3,1,74,61.67,12
u850139915,21,741.52,27,2207,32348.95,33,0.04,8,2,4,1,2,72,42.86,11
u850157059,6,219.83,18,19,3043.33,15,0.44,0,0,3,1,1,84,16.67,6
u850180662,3,275.67,55,303,37378.67,14,0.42,0,0,2,2,2,50,33.33,3
u850189887,5,92,17,18,2940,5,0,0,1,1,0,0,0,40,5
u850200768,21,144,17,866,5878.67,7,0.37,0,0,2,0,1,24,71.43,7
u850205330,4,172,17,2105,32366,9,0.33,0,0,2,1,0,100,25,4
u850212751,7,897.71,20,1310,30936.57,44,0.16,1,3,6,2,1,89,100,3
u850243304,7,276.71,28,2205,16706.86,19,0.38,0,1,3,1,1,35,57.14,7
u850262314,2,52.5,20,20,5582,3,0.5,0,0,0,0,0,0,100,2
u850266651,12,189.67,17,2104,6376.67,14,0.25,0,2,4,0,2,67,16.67,4
u850274609,4,103.75,20,20,5589,4,0,0,1,0,0,0,0,100,4
u850283173,1,130,17,17,2940,8,0.4,0,1,1,0,0,0,100,1
u850290441,4,261,26,28,9088,17,0.28,0,0,5,1,3,75,50,4
u850334701,1,53,17,17,2940,2,0,0,0,0,0,0,0,100,1
u850335688,8,401.25,17,19,3063.5,17,0,0,4,3,1,1,100,0,8
u850390157,161,366.26,17,2214,21473.37,15,0.15,0,2,3,1,2,59,65.84,12
u850417587,8,182.25,17,50,7577.5,12,0.22,0,1,2,1,0,88,25,8
u850479192,12,131.17,20,2206,10921.67,7,0.06,0,0,2,0,1,50,66.67,3
u850491413,147,654.41,17,4232,93040.57,35,0.25,0,2,5,3,2,72,48.98,30
u850495099,5,186.4,20,33,9120,10,0.27,0,1,2,1,1,80,80,3
u850512471,7,177,25,145,9104.57,10,0.41,0,1,3,0,0,43,57.14,4
u850516963,9,133.89,17,264,9651.11,8,0.15,0,0,1,0,2,56,88.89,5
u850526735,2,469,17,17,3064,22,0.11,0,3,6,2,0,50,0,2
u850528155,6,1073.83,23,74,10409.33,38,0.09,15,1,8,1,5,34,83.33,2
u850582941,9,225.56,16,18,2993.33,14,0.29,0,3,0,0,1,12,44.44,5
u850624593,1,237,28,28,9188,15,0,0,4,2,0,0,0,100,1
u850642710,9,325.44,17,869,12248,16,0.24,0,1,3,0,0,19,44.44,9
u850664243,15,317.8,17,358,5535.47,17,0.23,0,1,4,1,2,74,33.33,15
u850720516,2,218,20,20,5596,11,0.16,0,3,0,0,0,0,100,1
u850741288,1,522,233,233,7764,26,0.09,0,1,6,2,0,100,0,1
u850772037,30,157.53,17,109,4016.8,7,0,0,1,2,0,1,50,73.33,10
u850779832,1,68,17,17,2940,2,0,0,0,0,0,0,0,100,1
u850820481,7,103,25,30,9107.43,5,0,0,1,1,0,0,0,85.71,7
u850968672,1,91,29,29,9152,5,0,0,1,0,0,0,0,100,1
u850969677,7,192.86,17,1212,10237.71,7,0.01,0,0,3,0,0,86,71.43,4
u850983129,1,243,20,20,5604,13,0.09,0,2,2,1,0,100,100,1
u850997975,4,182.25,17,18,3002,9,0,0,2,3,0,2,0,25,2
u851035514,114,336.74,17,2211,54063.47,17,0.1,0,1,4,2,3,75,48.25,13
u851063338,5,139.8,20,20,5616,7,0.07,0,0,1,1,0,20,100,2
u851066060,3,215,17,18,3061.33,11,0.14,0,1,2,0,2,67,66.67,1
u851068588,1,153,17,17,3064,9,0,0,1,5,1,2,100,100,1
u851070389,3,141.67,20,20,5589.33,7,0.42,0,0,1,0,0,17,100,3
u851082576,9,210.44,23,3321,56672.44,12,0.19,0,1,2,0,0,39,22.22,9
u851106150,1,125,17,17,2940,9,0.33,0,1,3,1,1,100,100,1
u851117788,1,84,20,20,9128,5,0,0,1,0,0,0,0,100,1
u851121794,5,426,20,150,5712.8,17,0.1,0,3,5,3,1,49,100,5
u851125702,53,239.02,17,2210,17115.77,12,0.01,0,1,4,1,2,43,54.72,8
u851168891,8,220,17,81,4453,11,0.02,0,1,2,1,0,63,100,8
